CustomerID,recency,frequency,monetary,tenure,frequency_lifetimes,recency_lifetimes,T_lifetimes,monetary_value_lifetimes
13602.0,65,1,428.89,65,0.0,0.0,65.0,0.0
13603.0,26,1,164.34,26,0.0,0.0,27.0,0.0
13606.0,29,3,93.51333333333332,312,2.0,282.0,312.0,105.26
13607.0,40,1,678.01,40,0.0,0.0,41.0,0.0
13610.0,12,7,161.69714285714286,285,6.0,273.0,286.0,148.785
13611.0,89,3,390.6000000000001,360,2.0,270.0,360.0,434.32500000000005
13614.0,24,4,402.615,331,3.0,306.0,331.0,468.2366666666667
13615.0,319,1,417.69,319,0.0,0.0,319.0,0.0
13617.0,40,3,181.39333333333335,180,2.0,140.0,181.0,206.53500000000003
13618.0,174,1,177.34,174,0.0,0.0,174.0,0.0
13621.0,117,1,213.85,117,0.0,0.0,117.0,0.0
13623.0,31,5,149.556,297,4.0,267.0,298.0,147.945
13626.0,253,1,257.23,253,0.0,0.0,253.0,0.0
13627.0,59,5,327.694,358,4.0,298.0,358.0,331.82
13629.0,23,11,708.3963636363636,339,10.0,315.0,339.0,713.236
13630.0,5,7,290.2542857142857,286,6.0,280.0,286.0,288.7733333333333
13631.0,100,7,279.1290909090909,267,6.0,168.0,268.0,498.40333333333336
13632.0,25,5,424.254,243,4.0,219.0,244.0,464.9225
13634.0,33,5,315.032,327,4.0,294.0,328.0,303.28999999999996
13635.0,68,1,1071.03,68,0.0,0.0,68.0,0.0
13636.0,37,5,189.824,285,4.0,249.0,286.0,198.655
13637.0,52,3,270.1666666666667,226,2.0,174.0,227.0,193.95
13638.0,16,1,122.64,16,0.0,0.0,16.0,0.0
13639.0,74,1,1033.34,74,0.0,0.0,75.0,0.0
13642.0,216,1,354.8,216,0.0,0.0,216.0,0.0
13643.0,31,3,173.14666666666668,186,2.0,154.0,186.0,215.77
13644.0,16,4,656.065,106,3.0,89.0,106.0,591.0566666666667
13645.0,120,1,252.1,120,0.0,0.0,121.0,0.0
13647.0,10,4,419.53000000000003,235,3.0,225.0,235.0,417.82666666666665
13649.0,257,1,148.8,257,0.0,0.0,257.0,0.0
13650.0,17,5,306.0566666666667,268,4.0,251.0,268.0,366.055
13651.0,35,2,47.1,40,1.0,4.0,40.0,15.0
13652.0,46,2,393.14,257,1.0,211.0,257.0,456.84000000000003
13654.0,43,5,451.22166666666664,273,4.0,230.0,274.0,598.6
13655.0,114,2,466.485,242,1.0,127.0,242.0,549.32
13656.0,165,2,189.825,337,1.0,173.0,338.0,216.95
13657.0,11,2,191.07,202,1.0,191.0,202.0,229.8
13658.0,10,3,527.8340000000001,204,2.0,195.0,205.0,852.935
13659.0,206,2,786.6,321,1.0,115.0,321.0,527.8
13662.0,86,3,299.25333333333333,259,2.0,174.0,260.0,335.03
13663.0,179,1,189.47,179,0.0,0.0,180.0,0.0
13666.0,60,2,28.21666666666667,287,1.0,227.0,288.0,20.6
13667.0,149,1,305.02,149,0.0,0.0,150.0,0.0
13668.0,3,21,303.02809523809526,363,20.0,360.0,363.0,309.29650000000004
13669.0,51,2,109.27499999999999,150,1.0,99.0,150.0,170.39999999999998
13670.0,75,1,349.7,75,0.0,0.0,76.0,0.0
13672.0,301,2,93.19500000000001,332,1.0,31.0,333.0,124.26
13673.0,19,2,198.45999999999998,32,1.0,14.0,33.0,183.32
13675.0,151,2,243.41000000000003,285,1.0,133.0,285.0,178.38000000000002
13678.0,152,1,232.6,152,0.0,0.0,152.0,0.0
13680.0,1,4,930.605,339,3.0,338.0,340.0,950.3133333333334
13681.0,18,4,206.9575,155,3.0,138.0,156.0,208.12333333333333
13682.0,187,1,59.5,187,0.0,0.0,188.0,0.0
13684.0,286,1,67.23,286,0.0,0.0,286.0,0.0
13685.0,3,6,445.63428571428574,60,5.0,58.0,61.0,357.056
13686.0,183,1,72.0,183,0.0,0.0,183.0,0.0
13689.0,63,1,910.0,63,0.0,0.0,64.0,0.0
13690.0,59,1,172.25,59,0.0,0.0,60.0,0.0
13692.0,25,3,496.10666666666674,236,2.0,212.0,237.0,315.845
13694.0,4,34,1310.1530612244899,358,33.0,355.0,359.0,1883.108484848485
13695.0,31,14,166.942,260,13.0,228.0,260.0,186.23
13697.0,39,1,151.29999999999998,39,0.0,0.0,39.0,0.0
13699.0,155,1,308.58000000000004,155,0.0,0.0,156.0,0.0
13700.0,26,8,226.512,327,7.0,301.0,328.0,301.3014285714286
13703.0,318,1,99.5,318,0.0,0.0,319.0,0.0
13704.0,5,9,256.4511111111111,88,8.0,83.0,89.0,277.4375
13705.0,8,2,196.86,145,1.0,137.0,145.0,189.18
13706.0,303,1,330.79,303,0.0,0.0,303.0,0.0
13707.0,267,2,403.205,315,1.0,48.0,316.0,223.0
13708.0,271,1,296.88,271,0.0,0.0,272.0,0.0
13709.0,4,8,486.7730769230769,315,7.0,312.0,316.0,836.1928571428572
13710.0,32,1,180.48,32,0.0,0.0,32.0,0.0
13711.0,219,1,126.03,219,0.0,0.0,219.0,0.0
13712.0,247,1,228.84,247,0.0,0.0,247.0,0.0
13715.0,281,3,201.6725,363,2.0,81.0,363.0,291.355
13716.0,269,1,138.28,269,0.0,0.0,270.0,0.0
13717.0,32,6,240.835,298,5.0,266.0,299.0,229.392
13718.0,246,2,153.275,296,1.0,49.0,296.0,192.5
13719.0,15,5,208.336,234,4.0,219.0,235.0,227.195
13720.0,117,4,199.975,255,3.0,138.0,255.0,177.9
13721.0,36,1,524.14,36,0.0,0.0,37.0,0.0
13722.0,132,2,791.8033333333333,283,1.0,151.0,283.0,911.94
13723.0,217,1,199.85000000000002,217,0.0,0.0,218.0,0.0
13725.0,50,8,247.57,309,7.0,259.0,309.0,147.55857142857144
13726.0,39,2,539.83,101,1.0,62.0,101.0,786.98
13727.0,29,2,166.74,34,1.0,5.0,34.0,110.4
13728.0,37,6,169.35666666666665,311,5.0,274.0,311.0,171.512
13730.0,136,2,376.29999999999995,162,1.0,26.0,162.0,445.84999999999997
13731.0,219,2,305.295,247,1.0,27.0,247.0,302.47
13732.0,28,1,491.86,28,0.0,0.0,29.0,0.0
13735.0,25,4,721.31,234,3.0,210.0,235.0,650.03
13736.0,5,2,365.95,260,1.0,255.0,261.0,374.37
13737.0,200,1,339.59999999999997,200,0.0,0.0,201.0,0.0
13739.0,18,1,216.9,18,0.0,0.0,19.0,0.0
13740.0,241,1,350.75,241,0.0,0.0,241.0,0.0
13741.0,72,3,222.81000000000003,217,2.0,146.0,218.0,252.735
13742.0,17,11,260.91833333333335,320,10.0,304.0,321.0,266.184
13743.0,3,7,191.65714285714284,259,6.0,257.0,260.0,199.98000000000002
13744.0,95,2,578.18,292,1.0,197.0,293.0,263.2
13745.0,162,1,300.04,162,0.0,0.0,163.0,0.0
13748.0,96,3,186.0625,247,2.0,151.0,247.0,257.42499999999995
13750.0,54,5,329.452,337,4.0,283.0,337.0,330.455
13751.0,288,1,296.25,288,0.0,0.0,289.0,0.0
13752.0,124,6,197.71333333333337,247,5.0,122.0,247.0,181.73600000000002
13753.0,288,1,741.26,288,0.0,0.0,288.0,0.0
13754.0,152,2,141.3,317,1.0,166.0,318.0,126.6
13755.0,4,8,240.14999999999998,63,7.0,60.0,64.0,237.9557142857143
13756.0,2,11,358.20923076923077,360,10.0,358.0,361.0,434.892
13758.0,12,5,494.34,335,4.0,323.0,335.0,512.325
13759.0,33,2,329.70500000000004,71,1.0,38.0,72.0,99.0
13760.0,54,2,143.395,256,1.0,202.0,257.0,151.70000000000002
13761.0,50,2,535.325,180,1.0,129.0,180.0,578.94
13762.0,219,1,306.72,219,0.0,0.0,219.0,0.0
13763.0,63,1,1714.96,63,0.0,0.0,64.0,0.0
13764.0,71,3,507.25333333333333,337,2.0,267.0,338.0,510.935
13767.0,2,27,466.569696969697,360,26.0,358.0,361.0,581.9153846153847
13769.0,2,8,274.9122222222222,326,7.0,324.0,327.0,310.02714285714285
13771.0,64,3,658.6125,247,2.0,183.0,248.0,881.425
13772.0,34,3,377.3766666666667,240,2.0,206.0,240.0,451.855
13774.0,82,1,345.0,82,0.0,0.0,82.0,0.0
13777.0,1,22,797.375,352,21.0,351.0,352.0,905.4942857142858
13778.0,103,1,178.7,103,0.0,0.0,104.0,0.0
13780.0,7,2,180.00500000000002,171,1.0,163.0,171.0,243.73000000000002
13781.0,251,1,127.84,251,0.0,0.0,251.0,0.0
13782.0,13,6,152.0,328,5.0,315.0,328.0,144.012
13784.0,10,11,223.89,332,10.0,323.0,333.0,234.91500000000002
13787.0,76,2,154.52,364,1.0,289.0,365.0,202.64000000000001
13790.0,4,1,348.8,4,0.0,0.0,5.0,0.0
13791.0,128,2,758.0,168,1.0,41.0,169.0,579.0
13792.0,66,2,97.775,287,1.0,221.0,288.0,120.95
13798.0,1,52,656.1758928571428,364,51.0,363.0,365.0,646.7292156862745
13799.0,117,2,344.42999999999995,294,1.0,178.0,295.0,347.15999999999997
13800.0,310,1,558.32,310,0.0,0.0,310.0,0.0
13801.0,67,1,324.8,67,0.0,0.0,67.0,0.0
13802.0,139,3,1533.14,312,2.0,173.0,312.0,1814.8400000000001
13803.0,255,1,277.07,255,0.0,0.0,256.0,0.0
13804.0,31,6,376.5414285714286,290,5.0,259.0,290.0,382.43199999999996
13805.0,52,2,462.3,129,1.0,77.0,130.0,424.36
13806.0,64,1,256.38,64,0.0,0.0,64.0,0.0
13808.0,6,5,349.53200000000004,97,4.0,91.0,97.0,293.55
13809.0,305,1,155.05,305,0.0,0.0,306.0,0.0
13810.0,29,2,499.67,56,1.0,28.0,57.0,246.01
13811.0,184,3,271.5,239,2.0,56.0,240.0,277.875
13812.0,42,3,179.66666666666666,105,2.0,63.0,106.0,130.13
13813.0,40,4,341.71500000000003,135,3.0,95.0,135.0,327.24
13814.0,92,2,789.56,137,1.0,45.0,138.0,961.5799999999999
13815.0,22,4,1006.84,319,3.0,296.0,319.0,1005.1166666666667
13816.0,24,2,285.83500000000004,64,1.0,41.0,65.0,199.98000000000002
13817.0,29,2,191.49,352,1.0,322.0,352.0,254.27999999999997
13819.0,302,3,380.1166666666666,320,2.0,18.0,320.0,366.025
13821.0,145,2,192.82,262,1.0,117.0,262.0,115.49000000000001
13822.0,6,2,316.0,40,1.0,35.0,41.0,163.62
13823.0,19,2,478.83,92,1.0,73.0,92.0,307.24
13824.0,33,5,339.788,310,4.0,278.0,311.0,314.01500000000004
13826.0,176,1,189.5,176,0.0,0.0,177.0,0.0
13827.0,58,3,137.35,143,2.0,86.0,144.0,149.655
13828.0,22,1,209.49,22,0.0,0.0,23.0,0.0
13831.0,16,5,358.99799999999993,219,4.0,202.0,219.0,370.9225
13832.0,19,1,52.199999999999996,19,0.0,0.0,20.0,0.0
13833.0,159,1,384.8,159,0.0,0.0,160.0,0.0
13835.0,25,4,208.64249999999998,215,3.0,190.0,216.0,168.70666666666668
13837.0,212,2,135.62,318,1.0,106.0,318.0,157.54000000000002
13838.0,6,2,151.20666666666668,118,1.0,112.0,118.0,212.14
13841.0,253,1,85.0,253,0.0,0.0,253.0,0.0
13842.0,59,8,384.38124999999997,337,7.0,278.0,337.0,396.0071428571428
13844.0,11,1,361.62,11,0.0,0.0,12.0,0.0
13845.0,65,1,312.98,65,0.0,0.0,65.0,0.0
13846.0,25,3,288.3533333333333,360,2.0,336.0,361.0,226.82999999999998
13848.0,92,2,467.5,298,1.0,205.0,298.0,320.0
13849.0,52,2,768.9749999999999,171,1.0,119.0,171.0,944.37
13850.0,129,1,1595.48,129,0.0,0.0,130.0,0.0
13851.0,96,3,883.82,288,2.0,193.0,289.0,1202.5700000000002
13853.0,57,1,1090.14,57,0.0,0.0,58.0,0.0
13854.0,9,24,325.005,358,23.0,349.0,358.0,326.09043478260867
13856.0,169,3,129.5,203,2.0,35.0,204.0,147.05
13858.0,57,1,216.17,57,0.0,0.0,58.0,0.0
13859.0,326,1,201.16,326,0.0,0.0,327.0,0.0
13860.0,1,4,249.18,87,3.0,85.0,87.0,280.00666666666666
13862.0,18,8,276.17,332,7.0,314.0,333.0,254.8942857142857
13863.0,248,1,305.78,248,0.0,0.0,248.0,0.0
13865.0,58,4,125.39,290,3.0,231.0,290.0,126.08666666666666
13866.0,74,1,145.67000000000002,74,0.0,0.0,75.0,0.0
13867.0,31,3,338.43,218,2.0,187.0,219.0,438.22
13868.0,7,2,1596.27,39,1.0,31.0,39.0,2685.0
13869.0,123,4,776.2375,357,3.0,234.0,358.0,927.11
13870.0,2,6,346.3675,288,5.0,285.0,288.0,445.38199999999995
13871.0,23,12,492.5576923076923,309,11.0,286.0,309.0,540.6545454545454
13873.0,120,3,129.86666666666667,310,2.0,190.0,310.0,134.07500000000002
13874.0,358,1,540.45,358,0.0,0.0,359.0,0.0
13875.0,54,5,357.358,301,4.0,248.0,302.0,361.535
13876.0,64,1,122.7,64,0.0,0.0,64.0,0.0
13877.0,86,1,117.24,86,0.0,0.0,87.0,0.0
13878.0,55,1,1281.53,55,0.0,0.0,55.0,0.0
13880.0,21,9,260.16416666666663,297,8.0,275.0,297.0,363.97125
13881.0,4,16,857.976,312,15.0,308.0,312.0,1075.612
13882.0,3,5,238.22600000000003,64,4.0,62.0,65.0,249.5925
13883.0,11,3,534.896,253,2.0,243.0,254.0,847.0350000000001
13884.0,7,4,157.52,283,3.0,276.0,284.0,216.48333333333335
13885.0,189,2,253.39999999999998,201,1.0,11.0,201.0,107.65
13886.0,71,1,243.56,71,0.0,0.0,72.0,0.0
13887.0,204,1,349.55,204,0.0,0.0,205.0,0.0
13888.0,120,2,302.815,218,1.0,99.0,219.0,366.11
13889.0,93,1,416.90000000000003,93,0.0,0.0,93.0,0.0
13890.0,1,9,188.381,359,8.0,357.0,359.0,211.6825
13892.0,27,4,158.24249999999998,247,3.0,220.0,247.0,192.81666666666663
13893.0,298,1,821.1,298,0.0,0.0,298.0,0.0
13894.0,24,2,188.20666666666668,310,1.0,287.0,311.0,403.77000000000004
13895.0,28,4,648.2675,165,3.0,136.0,165.0,736.87
13897.0,50,1,311.16,50,0.0,0.0,51.0,0.0
13898.0,326,1,155.93,326,0.0,0.0,326.0,0.0
13899.0,16,2,194.26,275,1.0,258.0,275.0,90.02
13900.0,183,3,246.98333333333335,263,2.0,79.0,263.0,191.685
13901.0,72,5,573.44,319,4.0,246.0,319.0,663.2
13904.0,37,2,166.32,295,1.0,257.0,295.0,131.52
13908.0,80,4,592.3875,277,3.0,197.0,277.0,624.5166666666668
13911.0,57,9,286.7677777777778,308,8.0,251.0,309.0,280.6725
13914.0,12,2,313.225,36,1.0,25.0,37.0,305.38
13917.0,50,2,136.01999999999998,192,1.0,142.0,192.0,206.66
13918.0,50,2,606.42,253,1.0,204.0,254.0,1014.64
13919.0,59,2,192.405,122,1.0,62.0,122.0,171.66
13922.0,352,1,172.25,352,0.0,0.0,352.0,0.0
13923.0,54,1,351.13,54,0.0,0.0,54.0,0.0
13924.0,2,6,306.47499999999997,72,5.0,71.0,73.0,231.964
13925.0,93,3,169.5625,135,2.0,42.0,135.0,149.065
13926.0,23,1,223.85000000000002,23,0.0,0.0,24.0,0.0
13927.0,75,1,348.99,75,0.0,0.0,75.0,0.0
13928.0,11,4,116.14250000000001,133,3.0,123.0,134.0,120.12333333333333
13929.0,169,2,421.325,326,1.0,157.0,327.0,429.79999999999995
13930.0,58,2,168.67,137,1.0,79.0,137.0,127.33999999999999
13931.0,96,2,618.7650000000001,281,1.0,185.0,281.0,859.3199999999999
13932.0,295,1,307.4,295,0.0,0.0,295.0,0.0
13933.0,109,2,304.395,148,1.0,39.0,149.0,307.8
13934.0,264,1,922.1,264,0.0,0.0,264.0,0.0
13936.0,180,1,376.58,180,0.0,0.0,180.0,0.0
13937.0,169,1,158.85,169,0.0,0.0,170.0,0.0
13938.0,35,1,71.66,35,0.0,0.0,36.0,0.0
13939.0,23,3,189.51666666666665,312,2.0,288.0,312.0,192.025
13940.0,17,4,209.785,144,3.0,127.0,145.0,206.84
13941.0,22,4,1004.46,298,3.0,276.0,298.0,998.0
13946.0,79,3,187.19000000000003,268,2.0,188.0,268.0,175.86
13947.0,65,1,90.6,65,0.0,0.0,66.0,0.0
13948.0,361,1,102.0,361,0.0,0.0,361.0,0.0
13949.0,3,6,404.55333333333334,95,5.0,92.0,95.0,377.884
13950.0,11,4,186.265,247,3.0,235.0,247.0,188.58333333333334
13951.0,176,3,224.8166666666667,294,2.0,118.0,295.0,230.945
13952.0,218,2,1625.5355,239,1.0,21.0,239.0,1208.31
13953.0,7,7,502.23999999999995,353,6.0,345.0,353.0,502.6133333333333
13954.0,2,2,219.95999999999998,71,1.0,69.0,71.0,212.51
13955.0,154,2,161.48,306,1.0,151.0,306.0,117.86
13956.0,5,5,205.28400000000002,271,4.0,266.0,272.0,226.675
13959.0,79,3,199.4,362,2.0,283.0,363.0,191.73
13960.0,21,2,115.11,72,1.0,50.0,72.0,102.12
13962.0,22,2,84.775,246,1.0,224.0,246.0,51.95
13963.0,308,3,171.08,340,2.0,31.0,340.0,148.91500000000002
13967.0,146,1,80.7,146,0.0,0.0,146.0,0.0
13969.0,7,16,513.9029411764706,322,15.0,315.0,323.0,559.4073333333333
13971.0,19,8,344.7825,286,7.0,267.0,286.0,346.3971428571429
13972.0,71,2,95.125,202,1.0,131.0,202.0,44.349999999999994
13973.0,287,1,264.7,287,0.0,0.0,288.0,0.0
13974.0,49,1,413.59000000000003,49,0.0,0.0,50.0,0.0
13975.0,31,5,421.0466666666667,277,4.0,245.0,277.0,461.88
13976.0,207,1,357.98,207,0.0,0.0,207.0,0.0
13978.0,15,2,98.39500000000001,45,1.0,31.0,46.0,37.800000000000004
13979.0,73,1,869.87,73,0.0,0.0,74.0,0.0
13980.0,60,1,200.14,60,0.0,0.0,61.0,0.0
13982.0,39,3,481.07,326,2.0,287.0,327.0,484.005
13983.0,30,9,206.73363636363635,326,8.0,297.0,327.0,242.93625
13984.0,27,4,191.4275,325,3.0,299.0,326.0,211.92
13985.0,4,15,470.67533333333336,264,14.0,260.0,265.0,476.22357142857146
13986.0,17,1,320.46,17,0.0,0.0,18.0,0.0
13988.0,20,6,691.3266666666667,255,5.0,235.0,255.0,703.38
13989.0,66,2,633.04,239,1.0,174.0,240.0,369.40999999999997
13990.0,213,1,311.3,213,0.0,0.0,214.0,0.0
13991.0,12,5,142.66166666666666,143,4.0,131.0,144.0,182.40499999999997
13992.0,30,1,76.8,30,0.0,0.0,31.0,0.0
13993.0,43,9,385.1511111111111,331,8.0,288.0,331.0,392.90125
13994.0,4,6,385.5233333333333,148,5.0,145.0,149.0,404.914
13995.0,15,5,278.738,246,4.0,230.0,246.0,270.81
13999.0,10,12,325.1508333333333,362,11.0,351.0,362.0,327.24636363636364
14000.0,211,1,635.66,211,0.0,0.0,212.0,0.0
14001.0,46,2,870.9200000000001,233,1.0,187.0,233.0,733.94
14002.0,134,2,264.865,156,1.0,22.0,157.0,304.94
14004.0,43,7,654.6628571428572,289,6.0,245.0,289.0,613.77
14005.0,10,5,574.9440000000001,216,4.0,206.0,216.0,671.89
14006.0,116,3,320.73,312,2.0,197.0,313.0,328.875
14009.0,198,2,347.805,205,1.0,7.0,206.0,314.7
14012.0,278,1,328.8,278,0.0,0.0,278.0,0.0
14013.0,110,3,157.67333333333332,276,2.0,165.0,276.0,177.26
14014.0,77,1,505.18,77,0.0,0.0,78.0,0.0
14015.0,53,1,917.34,53,0.0,0.0,53.0,0.0
14016.0,162,4,1085.3025,357,3.0,196.0,358.0,1195.8233333333333
14019.0,47,3,473.86999999999995,138,2.0,92.0,139.0,518.66
14020.0,17,2,321.4,88,1.0,72.0,89.0,311.66
14021.0,155,3,210.63333333333333,256,2.0,101.0,257.0,216.5
14022.0,225,1,440.0,225,0.0,0.0,226.0,0.0
14023.0,7,2,292.03499999999997,250,1.0,243.0,251.0,310.93
14024.0,122,2,163.85,124,1.0,3.0,125.0,65.25
14027.0,61,1,104.82,61,0.0,0.0,61.0,0.0
14029.0,63,2,233.82999999999998,144,1.0,81.0,145.0,302.46000000000004
14030.0,18,6,280.5983333333333,305,5.0,287.0,306.0,275.272
14031.0,7,15,905.1052941176471,357,14.0,350.0,358.0,1051.2792857142856
14032.0,2,10,267.173,356,9.0,353.0,356.0,261.7966666666667
14034.0,22,2,217.2733333333333,157,1.0,135.0,158.0,177.91
14035.0,29,5,285.604,298,4.0,269.0,298.0,281.605
14036.0,285,1,626.65,285,0.0,0.0,285.0,0.0
14037.0,176,1,35.400000000000006,176,0.0,0.0,177.0,0.0
14038.0,78,3,520.1266666666667,207,2.0,129.0,208.0,422.03000000000003
14039.0,33,1,152.2,33,0.0,0.0,34.0,0.0
14040.0,41,11,301.24333333333334,331,10.0,291.0,332.0,332.52200000000005
14041.0,266,1,141.41,266,0.0,0.0,267.0,0.0
14044.0,27,4,163.205,310,3.0,283.0,310.0,159.69333333333336
14045.0,109,2,444.45,338,1.0,228.0,338.0,408.0
14046.0,284,1,154.99,284,0.0,0.0,285.0,0.0
14047.0,9,4,255.4225,337,3.0,328.0,337.0,337.4633333333333
14048.0,305,1,409.93,305,0.0,0.0,306.0,0.0
14049.0,17,4,1420.4299999999998,318,3.0,301.0,318.0,1549.9633333333331
14050.0,32,2,373.18,106,1.0,75.0,107.0,260.38
14051.0,1,21,681.2259090909091,360,20.0,360.0,361.0,725.5135
14052.0,20,1,225.36,20,0.0,0.0,20.0,0.0
14053.0,124,2,130.125,160,1.0,35.0,160.0,106.0
14054.0,65,1,92.46,65,0.0,0.0,66.0,0.0
14055.0,106,1,725.6400000000001,106,0.0,0.0,107.0,0.0
14056.0,1,23,357.1586956521739,284,22.0,283.0,285.0,346.1677272727273
14057.0,24,14,365.76235294117646,361,13.0,337.0,361.0,407.08
14059.0,267,1,183.6,267,0.0,0.0,267.0,0.0
14060.0,5,17,324.68117647058824,360,16.0,355.0,360.0,329.14875
14062.0,10,11,872.0708333333333,364,10.0,355.0,365.0,949.823
14064.0,29,5,270.74799999999993,274,4.0,245.0,275.0,292.1475
14066.0,267,1,152.55,267,0.0,0.0,267.0,0.0
14067.0,64,2,187.35,97,1.0,33.0,97.0,150.03
14068.0,320,1,265.85,320,0.0,0.0,321.0,0.0
14071.0,4,7,179.8525,265,6.0,261.0,265.0,202.23666666666665
14073.0,32,1,151.04,32,0.0,0.0,33.0,0.0
14075.0,5,3,314.08666666666664,261,2.0,257.0,262.0,317.16999999999996
14076.0,129,1,122.47,129,0.0,0.0,130.0,0.0
14077.0,41,5,99.88399999999999,274,4.0,234.0,275.0,95.5775
14078.0,102,5,182.626,284,4.0,183.0,285.0,185.76999999999998
14079.0,125,1,375.1,125,0.0,0.0,125.0,0.0
14080.0,33,1,45.599999999999994,33,0.0,0.0,33.0,0.0
14081.0,302,1,511.0,302,0.0,0.0,303.0,0.0
14083.0,4,7,88.61125,354,6.0,350.0,355.0,93.08999999999999
14085.0,2,15,243.55823529411762,361,14.0,359.0,362.0,260.6607142857143
14087.0,3,1,194.42,3,0.0,0.0,3.0,0.0
14088.0,10,12,3883.9853846153846,322,11.0,312.0,323.0,3904.2636363636366
14089.0,57,1,161.0,57,0.0,0.0,57.0,0.0
14090.0,325,1,76.32000000000001,325,0.0,0.0,325.0,0.0
14092.0,8,12,291.2078571428571,358,11.0,351.0,359.0,347.8418181818182
14093.0,12,1,442.85,12,0.0,0.0,13.0,0.0
14096.0,4,17,3833.2229411764706,102,16.0,97.0,102.0,4071.434375
14098.0,37,1,147.35,37,0.0,0.0,37.0,0.0
14099.0,16,11,282.1972727272727,355,10.0,338.0,355.0,272.065
14100.0,138,1,194.9,138,0.0,0.0,138.0,0.0
14101.0,74,6,996.1316666666667,326,5.0,253.0,327.0,1045.038
14102.0,5,5,272.056,45,4.0,39.0,45.0,234.795
14104.0,155,2,108.10499999999999,166,1.0,11.0,166.0,104.95
14105.0,239,1,1266.23,239,0.0,0.0,240.0,0.0
14107.0,52,7,386.17571428571426,364,6.0,313.0,365.0,389.9983333333334
14108.0,31,2,298.955,102,1.0,71.0,102.0,306.58
14109.0,73,1,144.2,73,0.0,0.0,73.0,0.0
14110.0,4,12,473.59583333333336,267,11.0,263.0,267.0,434.4445454545455
14111.0,14,4,173.2125,242,3.0,227.0,242.0,199.55000000000004
14112.0,23,5,416.45,276,4.0,253.0,276.0,574.5125
14113.0,4,4,460.105,355,3.0,351.0,355.0,468.97333333333336
14114.0,274,2,193.265,331,1.0,57.0,331.0,191.39999999999998
14116.0,20,5,276.548,122,4.0,102.0,122.0,265.6925
14117.0,144,1,90.0,144,0.0,0.0,144.0,0.0
14121.0,4,4,695.0375,60,3.0,56.0,60.0,849.0166666666668
14124.0,84,1,419.58000000000004,84,0.0,0.0,85.0,0.0
14125.0,11,3,913.4766666666666,78,2.0,68.0,79.0,722.5
14126.0,8,2,235.3766666666667,11,1.0,3.0,11.0,62.5
14127.0,123,3,236.57000000000002,311,2.0,188.0,311.0,197.54000000000002
14128.0,61,2,318.75,256,1.0,195.0,256.0,331.96
14129.0,2,4,224.77200000000002,261,3.0,259.0,261.0,254.98666666666668
14130.0,319,1,483.86,319,0.0,0.0,320.0,0.0
14132.0,2,11,326.00272727272727,184,10.0,181.0,184.0,327.91700000000003
14133.0,130,2,201.88,316,1.0,186.0,316.0,287.64
14135.0,2,12,298.9276923076923,354,11.0,352.0,354.0,340.29636363636365
14138.0,2,2,491.19000000000005,64,1.0,62.0,64.0,344.17
14139.0,46,1,415.82,46,0.0,0.0,47.0,0.0
14140.0,4,2,467.525,32,1.0,28.0,32.0,394.06
14141.0,3,4,228.78250000000003,105,3.0,103.0,106.0,209.99
14143.0,134,1,115.8,134,0.0,0.0,134.0,0.0
14145.0,47,4,935.55,217,3.0,171.0,218.0,871.1999999999999
14146.0,9,4,838.2,357,3.0,349.0,358.0,983.1899999999999
14147.0,78,2,241.70000000000002,286,1.0,207.0,286.0,300.6
14148.0,234,1,157.2,234,0.0,0.0,234.0,0.0
14149.0,221,1,446.62,221,0.0,0.0,221.0,0.0
14150.0,36,2,329.32000000000005,360,1.0,324.0,360.0,352.46000000000004
14152.0,75,2,310.645,234,1.0,159.0,235.0,306.78000000000003
14154.0,239,1,672.81,239,0.0,0.0,240.0,0.0
14155.0,266,1,118.75,266,0.0,0.0,267.0,0.0
14156.0,10,42,2167.7301851851853,329,41.0,320.0,330.0,2445.9197560975613
14157.0,20,2,216.44,285,1.0,266.0,286.0,155.71
14158.0,40,1,507.66,40,0.0,0.0,41.0,0.0
14159.0,20,11,426.6372727272728,363,10.0,343.0,363.0,449.979
14161.0,216,2,413.68500000000006,278,1.0,63.0,279.0,564.33
14162.0,174,2,144.68,293,1.0,119.0,293.0,111.68
14163.0,87,4,611.4775,239,3.0,152.0,240.0,678.0133333333333
14164.0,71,2,815.885,81,1.0,10.0,81.0,358.0
14165.0,276,1,122.53999999999999,276,0.0,0.0,276.0,0.0
14167.0,39,4,143.71,331,3.0,292.0,332.0,142.16333333333333
14171.0,98,1,363.79,98,0.0,0.0,99.0,0.0
14173.0,11,3,112.71000000000001,219,2.0,209.0,220.0,168.4
14174.0,33,1,134.46,33,0.0,0.0,34.0,0.0
14175.0,60,3,1074.1000000000001,330,2.0,270.0,330.0,1449.86
14176.0,297,2,139.11666666666667,327,1.0,29.0,327.0,296.15
14177.0,86,3,139.8525,180,2.0,93.0,180.0,220.66500000000002
14178.0,9,7,231.5614285714286,182,6.0,174.0,183.0,237.26
14179.0,41,2,359.89000000000004,52,1.0,12.0,53.0,168.1
14180.0,11,23,189.44875000000002,362,22.0,351.0,362.0,191.24409090909091
14184.0,67,1,452.89,67,0.0,0.0,67.0,0.0
14185.0,331,1,197.65,331,0.0,0.0,332.0,0.0
14188.0,31,6,342.3933333333334,310,5.0,280.0,311.0,331.27200000000005
